Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South,South_Central,West
2018,9,11,3,10505.6455,1277.6149,2750.0229,788.4103,10161.5586,2861.8625,5288.3179,963.3214
2018,9,11,4,11344.1104,1416.8535,2798.0449,851.8137,11246.8389,3116.2021,5879.0405,1030.6633
2018,9,11,5,11466.9688,1456.7089,2828.6553,869.8311,11714.8525,3170.667,6075.3545,1076.3008
2018,9,11,6,11761.8252,1479.2946,2815.5764,880.2543,11960.5791,3247.1069,6176.4263,1088.0555
2018,9,11,7,12318.3516,1533.3235,2847.2942,944.7133,12488.3594,3458.6499,6475.8477,1131.3234
2018,9,11,8,12833.4688,1611.1661,2893.9321,995.3878,13196.7021,3672.2378,6828.3311,1176.2676
2018,9,11,9,13283.4043,1670.7592,2943.8667,1037.1801,13851.4648,3940.4907,7206.3208,1229.2861
2018,9,11,10,13647.7383,1739.505,2988.0627,1085.6052,14533.4863,4160.6265,7581.7725,1267.5941
2018,9,11,11,13996.1084,1768.6155,3062.2219,1123.0554,15165.127,4353.4961,7974.1699,1328.5948
2018,9,11,12,14016.9971,1817.4648,3136.363,1160.7102,15531.9512,4517.1553,8273.2383,1372.2051
2018,9,11,13,14108.1982,1814.3184,3182.9016,1181.4734,15797.2744,4587.2168,8505.4512,1405.5111
2018,9,11,14,14145.9648,1825.5215,3233.9678,1188.4786,15750.7979,4589.7046,8758.5791,1460.2673
2018,9,11,15,14166.0469,1790.3767,3238.074,1166.1794,15558.4268,4506.9756,8737.1455,1458.8748
2018,9,11,16,13615.2773,1745.2303,3205.7065,1121.3798,15167.3691,4334.3193,8585.0625,1469.8964
2018,9,11,17,13511.2725,1711.3484,3174.813,1100.967,14951.3379,4201.1401,8390.6797,1435.1964
2018,9,11,18,13518.2832,1710.6519,3153.7432,1092.8513,14760.7422,4192.5767,8278.8418,1429.3575
2018,9,11,19,13024.6787,1648.1737,3091.1707,1054.2062,14000.9297,4015.5737,7808.311,1398.1931
2018,9,11,20,12277.6094,1546.3423,2992.1177,986.5875,12921.959,3732.627,7187.915,1299.2996
2018,9,11,21,11495.7178,1440.4137,2913.7295,905.8103,11861.3936,3438.8816,6528.3975,1209.3887
2018,9,11,22,10726.5,1341.03,2903.5601,871.5260000000001,11190.7002,3199.3799,6126.1099,1140.5699
2018,9,11,23,10219.0,1251.72,2854.49,842.79,10551.9004,3038.8999,5746.8301,1086.7
2018,9,12,0,9722.5,1200.72,2780.1101,827.9839999999999,10364.0,2788.8501,5396.77,1093.71
2018,9,12,1,9658.6299,1200.49,2758.3101,814.442,10162.9004,2725.1101,5283.3999,1076.91
2018,9,12,2,9834.5703,1197.46,2755.98,810.4760000000001,10243.0996,2702.8899,5296.4199,1076.98
2018,9,12,3,10434.5996,1280.17,2783.54,838.097,10883.0996,2833.5701,5615.3501,1100.88
2018,9,12,4,11365.0996,1439.8101,2831.21,908.139,12065.0,3097.0601,6233.23,1186.6
2018,9,12,5,11383.0996,1468.55,2860.79,921.072,12569.0,3144.1299,6498.6899,1227.21
2018,9,12,6,11436.4004,1495.22,2852.1399,940.731,12702.2002,3195.8501,6509.6499,1233.8199
2018,9,12,7,12008.4004,1546.24,2885.01,997.227,13290.7998,3388.3601,6770.4702,1250.9
2018,9,12,8,12570.7002,1627.5699,2934.52,1038.6801,13862.4004,3656.3101,7033.8398,1305.48
2018,9,12,9,13026.2998,1717.86,2992.29,1075.72,14496.0996,3892.72,7368.5098,1361.34
2018,9,12,10,13369.2998,1774.79,3048.21,1117.29,15197.2998,4098.7202,7669.3999,1407.11
2018,9,12,11,13578.0996,1842.34,3129.27,1161.48,15915.4004,4290.4302,8014.48,1464.34
2018,9,12,12,13759.0,1898.33,3224.1899,1202.09,16610.3008,4403.8999,8309.3799,1498.23
2018,9,12,13,13895.7002,1899.37,3271.6101,1227.5,16910.6992,4501.7998,8523.1699,1541.29
2018,9,12,14,14057.9004,1923.0601,3329.0601,1242.46,17189.4004,4538.25,8635.4404,1585.23
2018,9,12,15,13959.7002,1899.28,3344.05,1226.42,17002.0996,4463.71,8655.3896,1585.6899
2018,9,12,16,13605.2002,1880.0699,3302.29,1173.36,16796.8008,4279.8799,8581.5195,1583.51
2018,9,12,17,13761.7998,1815.13,3249.1299,1141.3,16673.3008,4205.29,8468.9404,1548.4301
2018,9,12,18,13638.0996,1779.8,3218.1399,1141.86,16215.0,4159.7202,8357.5303,1541.86
2018,9,12,19,13076.5996,1703.8101,3142.49,1091.1899,15663.4004,3957.0,7983.6499,1491.64
2018,9,12,20,12261.4004,1592.11,3043.47,1035.12,14467.7998,3671.53,7337.77,1406.29
2018,9,12,21,11385.9004,1469.45,2961.3101,963.003,13290.7002,3366.1399,6664.0801,1312.38
2018,9,12,22,10612.0,1371.02,2902.6699,912.888,12002.9004,3144.8999,6143.1299,1223.75
2018,9,12,23,10232.7998,1295.71,2849.5601,879.795,11281.7998,2990.75,5693.8799,1173.51
2018,9,13,0,10323.3564,1329.496,2795.9128,840.1127,10654.0703,2868.9529,5605.356,1130.1162
2018,9,13,1,10176.6465,1313.6011,2777.9275,823.5775,10476.7041,2805.9087,5501.8384,1101.3176
2018,9,13,2,10297.9785,1314.2102,2777.7803,822.6748,10549.1543,2808.2493,5514.894,1091.5869
2018,9,13,3,10897.4375,1379.9774,2794.9678,845.0677,11157.2529,2911.251,5830.5225,1122.8484
2018,9,13,4,11704.2959,1513.8673,2834.8831,908.1857,12347.3164,3172.1455,6430.603,1202.7335
2018,9,13,5,11846.5234,1550.6904,2872.9629,932.0339,12931.085,3240.7314,6717.7915,1245.3517
2018,9,13,6,12103.5625,1607.6152,2870.4978,964.3649,13131.7227,3276.5444,6745.1313,1246.0967
2018,9,13,7,12751.5557,1691.3564,2905.2412,1041.6265,13741.3818,3480.4592,6972.7227,1260.9916
2018,9,13,8,13490.5,1781.3152,2957.3716,1109.0234,14477.7852,3684.5754,7300.7764,1308.1862
2018,9,13,9,14085.7422,1891.4294,3015.0217,1165.7903,15204.5645,3928.2144,7658.6816,1377.1365
2018,9,13,10,14587.2422,1987.9812,3066.1262,1222.5963,16001.8486,4157.8975,7963.7549,1429.7278
2018,9,13,11,15041.4746,2071.8621,3140.3926,1274.9934,16880.4648,4363.4067,8242.1064,1499.5682
2018,9,13,12,14970.1699,2126.6819,3198.6240000000003,1332.7407,17544.9375,4499.0337,8499.8926,1547.6038
2018,9,13,13,15012.8848,2150.2197,3250.8914,1365.9609,18115.5117,4579.3931,8698.4551,1584.9226
2018,9,13,14,14919.3398,2193.1575,3285.0596,1384.7732,18373.0273,4583.7236,8868.0635,1625.6359
2018,9,13,15,14650.6768,2148.4587,3286.6538,1349.9814,18050.3281,4520.3789,8947.3594,1612.4385
2018,9,13,16,14175.3877,2090.8188,3246.8047,1298.5752,17658.0273,4344.3931,8716.5635,1604.1206
2018,9,13,17,14070.2861,2039.1597,3199.2388,1244.9231,17258.2969,4192.8291,8580.3457,1560.5256
2018,9,13,18,14023.6816,2013.7545,3176.9265,1219.931,16991.8516,4204.0015,8538.3867,1554.5205
2018,9,13,19,13483.9453,1921.3737,3118.1040000000003,1163.7904,16179.082,4029.6597,8122.3281,1519.178
2018,9,13,20,12721.3555,1797.2891,3027.4744,1079.26,14890.2969,3730.1038,7483.2544,1423.1047
2018,9,13,21,11934.6436,1656.955,2941.8567,1000.9163,13601.625,3424.2747,6800.1128,1321.9266
2018,9,13,22,10986.7002,1518.83,2860.8601,946.592,12419.4004,3148.97,6322.1401,1242.08
2018,9,13,23,10606.7002,1431.2,2797.79,907.259,11598.7998,2998.1201,5890.3301,1188.26
2018,9,14,0,10515.2002,1413.09,2789.48,836.482,11086.4004,2990.1101,5665.1699,1110.83
2018,9,14,1,10416.0,1390.77,2783.1001,838.941,10772.0996,2900.3601,5555.4502,1075.72
2018,9,14,2,10540.2998,1396.29,2779.5,835.753,10800.5996,2910.1101,5587.5098,1071.26
2018,9,14,3,11070.2002,1471.0,2798.47,850.296,11344.2998,2961.76,5891.1802,1096.65
2018,9,14,4,11879.7002,1603.24,2840.3799,909.373,12486.0,3233.04,6509.21,1170.86
2018,9,14,5,12063.5,1641.33,2870.6101,952.48,12923.2002,3314.01,6723.73,1223.92
2018,9,14,6,12314.5,1714.54,2869.71,1009.25,13246.4004,3349.3201,6775.71,1234.04
2018,9,14,7,12878.4004,1787.08,2906.8999,1152.89,14026.7998,3559.0801,7023.54,1235.4399
2018,9,14,8,13464.5,1891.0699,2954.4399,1167.34,14962.4004,3757.05,7296.1099,1298.74
2018,9,14,9,14001.2002,1992.8,3012.76,1250.0601,15911.9004,3983.1699,7580.3701,1388.24
2018,9,14,10,14369.2998,2080.26,3063.26,1312.33,16807.5,4149.9102,7849.9102,1445.04
2018,9,14,11,14660.5,2157.8201,3125.27,1371.66,17613.0996,4342.3198,8080.3901,1480.59
2018,9,14,12,14777.2998,2191.3,3200.5701,1424.14,18152.4004,4395.8301,8236.96,1511.04
2018,9,14,13,14788.7998,2181.4299,3235.5901,1450.61,18413.9004,4426.0298,8326.5303,1550.49
2018,9,14,14,14749.7002,2168.5801,3257.7,1474.3199,18453.6992,4439.48,8326.4297,1573.98
2018,9,14,15,14522.0,2138.27,3256.3201,1424.41,17965.8008,4331.0098,8223.1699,1553.4
2018,9,14,16,13885.5996,2042.4,3209.29,1364.86,17081.9004,4113.8398,7989.3101,1528.64
2018,9,14,17,13723.0,2020.5699,3154.6699,1289.22,16325.9004,4004.3501,7778.27,1475.38
2018,9,14,18,13716.0,1971.0699,3122.0901,1236.35,16065.4004,3984.3799,7751.6099,1460.14
2018,9,14,19,13271.0,1905.0,3073.6599,1193.28,15310.7002,3826.78,7431.77,1430.5601
2018,9,14,20,12683.9004,1827.42,3012.8999,1016.39,14353.5996,3640.01,7033.6899,1347.38
2018,9,14,21,11978.7002,1707.23,2931.55,985.302,13266.5,3442.27,6572.2202,1270.03
2018,9,14,22,11327.5996,1602.1801,2906.02,1007.22,12319.5996,3265.53,6187.8999,1234.95
2018,9,14,23,10837.2002,1516.09,2856.78,969.205,11498.7998,3101.1001,5815.6699,1169.83
2018,9,15,0,10474.4004,1452.14,2685.03,878.1080000000001,11041.7998,2926.77,5637.1602,1281.16
2018,9,15,1,10159.7998,1403.86,2737.52,856.471,10755.9004,2805.53,5498.3701,1224.1
2018,9,15,2,10095.0,1399.4,2655.8601,855.331,10633.5,2777.3201,5422.9702,1142.5601
2018,9,15,3,10250.0996,1416.01,2666.72,864.15,10950.0,2771.9099,5434.29,1194.28
2018,9,15,4,10457.0996,1456.8,2616.96,888.187,11169.0996,2814.8101,5600.77,1232.91
2018,9,15,5,10624.7002,1442.76,2686.6599,893.296,11453.2998,2868.1399,5759.8599,1236.71
2018,9,15,6,11195.5996,1566.4301,2690.6399,946.373,12277.5996,3015.95,6015.7202,1239.11
2018,9,15,7,11883.4004,1681.16,2762.8799,1074.04,13274.5,3297.9299,6413.8398,1286.2
2018,9,15,8,12956.5,1824.37,2813.6599,1154.1899,13926.2998,3515.3201,6643.8599,1332.5
2018,9,15,9,14047.2002,1968.99,2828.0,1222.13,14875.4004,3749.04,7126.4399,1360.8101
2018,9,15,10,14371.5996,2050.3601,2862.27,1279.14,16007.4004,3991.96,7456.8901,1384.84
2018,9,15,11,14690.2998,2110.1799,2946.5801,1329.99,16897.0996,4182.3501,7657.29,1332.47
2018,9,15,12,15237.7998,2194.3799,2946.3899,1369.95,17500.4004,4255.8999,7840.1499,1417.1899
2018,9,15,13,15118.5,2196.77,2955.72,1373.45,17632.5,4294.4502,7911.8501,1348.99
2018,9,15,14,15018.0,2185.04,2981.0601,1366.67,18097.3008,4294.6899,8056.9702,1394.73
2018,9,15,15,15057.0,2175.4099,2979.4299,1337.66,17103.8008,4168.4302,7882.6802,1425.85
2018,9,15,16,14390.7002,2044.71,2921.95,1277.46,17599.6992,3956.8501,7802.9199,1429.74
2018,9,15,17,14189.2002,1994.4399,2891.4299,1210.15,16063.5,3879.3999,7641.4102,1419.72
2018,9,15,18,13841.7002,1955.25,2892.9299,1172.55,16014.7002,3803.3999,7636.4502,1467.08
2018,9,15,19,13369.2998,1870.4301,2822.53,1112.05,15146.7002,3666.02,7344.4399,1432.13
2018,9,15,20,12775.2002,1768.74,2816.28,1057.89,14309.9004,3436.52,6867.3198,1354.7
2018,9,15,21,12117.2002,1626.28,2752.48,985.17,13340.0996,3285.6699,6471.46,1300.97
2018,9,15,22,11501.5996,1554.98,2746.49,972.924,12115.2002,3093.8601,6125.2598,1205.29
2018,9,15,23,10879.5996,1458.71,2721.77,936.932,11357.5,2934.26,5784.48,1147.22
2018,9,16,0,10781.0,1433.1801,2710.5601,871.8939999999999,11385.4004,2868.78,5523.6401,1112.61
2018,9,16,1,10368.2998,1405.98,2727.8999,846.828,10925.5,2766.1899,5345.3999,1081.45
2018,9,16,2,10312.7998,1384.95,2657.47,834.6310000000001,10805.5,2703.77,5251.0098,1122.74
2018,9,16,3,10295.2998,1378.26,2689.5,826.393,10910.7002,2665.5901,5213.2998,1103.8101
2018,9,16,4,10290.2002,1431.13,2604.3,839.058,10953.0,2715.48,5357.4702,1103.7
2018,9,16,5,10417.4004,1416.87,2668.4299,843.5989999999999,11128.5,2733.52,5440.5698,1154.24
2018,9,16,6,11019.7998,1558.8101,2699.01,904.665,12025.2998,2887.8899,5748.9199,1170.64
2018,9,16,7,11769.0996,1692.71,2749.51,1025.72,13190.7998,3169.74,6185.9502,1176.65
2018,9,16,8,12894.2002,1840.17,2821.98,1103.98,14214.7002,3435.7,6632.0298,1223.1899
2018,9,16,9,14068.7998,1972.7,2841.71,1179.1801,15335.5996,3713.49,7236.3999,1252.08
2018,9,16,10,14706.4004,2071.78,2872.6799,1251.64,16661.5,4025.4299,7758.8799,1301.67
2018,9,16,11,15342.2998,2139.48,2958.3799,1312.64,17773.5996,4248.75,8154.0498,1352.52
2018,9,16,12,16007.5,2194.8899,2998.03,1361.24,18367.6992,4377.0298,8451.1104,1422.52
2018,9,16,13,16211.4004,2232.3799,2962.25,1385.03,18625.3008,4456.02,8676.8096,1474.04
2018,9,16,14,15956.4004,2248.5,3025.1699,1395.86,19321.8008,4441.8799,8977.7305,1491.1
2018,9,16,15,16184.4004,2238.6201,3023.74,1386.09,18745.8008,4399.4199,8997.75,1503.77
2018,9,16,16,15575.5996,2154.21,2986.3899,1323.1,19070.1992,4247.6602,8838.5801,1477.3101
2018,9,16,17,15300.7002,2122.8201,2959.8201,1257.84,17653.6992,4143.8599,8604.9902,1488.12
2018,9,16,18,14922.5,2069.48,2948.76,1209.49,17483.0996,4100.6299,8580.8799,1481.99
2018,9,16,19,14352.5996,1979.85,2872.8101,1130.27,16680.9004,3931.1299,8196.04,1444.3
2018,9,16,20,13555.5996,1853.8101,2871.8601,1057.16,15359.5,3683.47,7526.6299,1350.8101
2018,9,16,21,12622.0,1706.28,2794.4099,982.738,14025.2998,3415.3701,6862.9302,1252.52
2018,9,16,22,11833.2002,1576.5601,2716.1499,930.493,12748.9004,3073.9099,6219.29,1204.74
2018,9,16,23,11114.4004,1499.9399,2666.8,898.018,12073.2002,2889.8301,5881.6201,1166.36
2018,9,17,0,11238.7998,1402.71,2721.1201,844.341,11521.7002,2803.76,5461.77,1040.91
2018,9,17,1,11055.4004,1393.67,2705.54,826.077,11147.4004,2755.21,5403.48,1009.2
2018,9,17,2,11163.7998,1397.0699,2740.6599,820.1310000000001,11307.5,2741.8799,5451.1699,1036.35
2018,9,17,3,11580.2002,1457.36,2768.78,845.697,11876.7002,2834.47,5756.8901,1048.08
2018,9,17,4,12251.7998,1626.63,2807.4099,913.236,13059.0,3146.55,6396.9399,1105.36
2018,9,17,5,12375.7002,1652.98,2851.1101,947.257,13618.9004,3222.02,6678.5801,1156.84
2018,9,17,6,12844.2998,1729.99,2839.9199,995.194,13924.7002,3289.55,6798.5298,1147.1801
2018,9,17,7,13697.9004,1852.98,2884.49,1112.25,14901.0996,3519.6699,7163.0,1170.8101
2018,9,17,8,14757.5996,1988.17,2982.3101,1184.85,16023.4004,3819.71,7632.48,1211.54
2018,9,17,9,15713.9004,2109.1201,3011.97,1247.01,17049.3008,4061.4099,8187.3999,1285.9301
2018,9,17,10,16339.4004,2229.05,3070.04,1312.48,18161.5,4327.98,8589.7002,1340.28
2018,9,17,11,16847.3008,2310.24,3139.77,1374.77,19291.8008,4481.9199,9047.75,1407.41
2018,9,17,12,17207.5,2384.0701,3254.3401,1421.6,19759.5,4655.75,9450.0801,1474.5699
2018,9,17,13,17589.6992,2390.47,3281.3799,1455.84,20124.0,4743.7998,9708.1504,1491.62
2018,9,17,14,17763.3008,2387.25,3291.74,1470.62,20671.1992,4806.2598,9973.6201,1524.6
2018,9,17,15,17568.9004,2402.1299,3324.23,1451.6,20528.3008,4736.9702,9962.8301,1544.13
2018,9,17,16,16870.5,2317.6399,3211.0601,1391.79,19588.0,4621.7402,9763.8496,1549.6899
2018,9,17,17,16452.5996,2200.6499,3198.9399,1315.51,19121.4004,4421.0601,9519.46,1484.24
2018,9,17,18,16053.0,2194.3999,3164.8501,1260.64,18459.8008,4396.3999,9325.0098,1494.24
2018,9,17,19,15338.5996,2091.4299,3127.6399,1184.23,17778.8008,4194.6001,8837.2803,1441.0
2018,9,17,20,14301.0996,1890.51,3011.8201,1108.3199,16190.7002,3906.77,8033.8301,1328.15
2018,9,17,21,13194.9004,1725.46,2906.95,1028.54,14687.2002,3540.8601,7255.8901,1236.37
2018,9,17,22,12121.2998,1609.4,2869.04,1001.1,13197.7998,3302.3201,6634.3999,1206.05
2018,9,17,23,11479.7002,1517.09,2828.3701,961.847,12368.5996,3125.26,6211.6499,1160.84
2018,9,18,0,11215.2002,1458.15,2824.0901,926.484,12063.7002,3036.54,5902.6699,1136.83
2018,9,18,1,11019.9004,1434.63,2812.1001,906.846,11747.5,2953.3899,5771.1201,1105.15
2018,9,18,2,11084.0996,1437.08,2808.6499,899.1,11727.7998,2928.23,5788.3799,1103.13
2018,9,18,3,11597.7998,1501.13,2827.2,920.467,12274.2002,3027.29,6091.4702,1129.55
2018,9,18,4,12383.9004,1637.3199,2879.26,982.589,13387.0,3320.6699,6695.9399,1197.11
2018,9,18,5,12553.7998,1681.2,2920.0901,1009.8,13893.7002,3374.9199,6923.1201,1228.91
2018,9,18,6,13169.0996,1777.66,2919.3899,1060.04,14650.5996,3481.72,7076.6602,1221.77
2018,9,18,7,14022.5,1884.12,2959.2,1184.85,15579.7998,3719.3201,7357.8501,1232.22
2018,9,18,8,15026.0,2022.27,3004.47,1260.6,16683.1992,3980.02,7856.7598,1303.87
2018,9,18,9,16076.5,2166.3999,3063.26,1319.3199,17885.1992,4297.98,8407.29,1384.47
2018,9,18,10,17000.5996,2293.27,3124.23,1383.49,19138.5,4570.6001,8916.9805,1446.13
2018,9,18,11,17747.5996,2419.23,3192.3101,1458.0601,20292.6992,4792.27,9427.5498,1502.3
2018,9,18,12,18169.0996,2471.52,3244.3799,1515.4301,21098.3008,4932.98,9789.5498,1560.86
2018,9,18,13,18370.8008,2479.72,3275.98,1548.11,21653.9004,5015.1001,10059.7998,1605.28
2018,9,18,14,18322.0,2474.1499,3288.05,1558.41,21878.6992,5016.8101,10277.7998,1642.21
2018,9,18,15,17917.1992,2450.1499,3268.7,1534.49,21580.3008,4901.27,10318.2998,1652.76
2018,9,18,16,17124.9004,2352.04,3243.6399,1468.08,20658.1992,4683.9702,10125.4004,1646.8101
2018,9,18,17,16709.8008,2287.45,3198.1599,1390.1899,19771.3008,4509.6001,9727.7197,1602.7
2018,9,18,18,16369.5996,2240.3799,3183.8,1341.98,19199.0,4488.02,9522.0996,1582.84
2018,9,18,19,15599.2998,2119.97,3130.8401,1261.1899,17994.4004,4260.8901,8962.3398,1524.03
2018,9,18,20,14448.2002,1938.22,3054.7,1168.88,16419.0996,3944.1899,8163.8901,1418.63
2018,9,18,21,13317.2002,1774.48,2971.3,1090.12,14931.5996,3620.29,7360.2998,1318.5699
2018,9,18,22,12346.5,1629.92,2907.01,1035.8101,13688.2002,3365.8701,6676.0,1238.35
2018,9,18,23,11664.0,1535.58,2868.26,995.491,12784.4004,3174.6101,6196.3398,1186.95
2018,9,19,0,11263.4004,1484.5,2837.51,961.828,12312.7002,3076.46,5866.6802,1190.0
2018,9,19,1,11063.7998,1460.59,2815.96,940.276,11936.5,2997.8799,5732.1899,1164.5601
2018,9,19,2,11101.7998,1447.86,2816.3201,928.14,11942.0,2971.79,5739.7202,1154.34
2018,9,19,3,11585.2998,1514.62,2837.04,948.817,12470.5,3070.8999,6025.6201,1179.12
2018,9,19,4,12320.5,1647.96,2886.6499,1010.41,13568.7998,3349.0601,6617.46,1248.61
2018,9,19,5,12487.5,1675.9301,2918.54,1037.14,14111.4004,3405.01,6891.3799,1277.74
2018,9,19,6,13092.5996,1764.1,2924.95,1091.71,14797.5,3504.5701,7048.8999,1261.6
2018,9,19,7,13933.9004,1870.9399,2970.01,1232.85,15726.7998,3700.8401,7313.7798,1271.23
2018,9,19,8,14833.7998,2004.84,3027.51,1299.64,16780.6992,3946.49,7747.8901,1346.98
2018,9,19,9,15721.5,2146.4199,3086.0701,1358.85,17890.1992,4252.4399,8259.0303,1427.99
2018,9,19,10,16586.1992,2268.52,3144.4099,1424.71,19076.5996,4510.02,8741.75,1493.22
2018,9,19,11,17311.0996,2391.8301,3222.25,1495.96,20149.3008,4741.5298,9244.8799,1555.16
2018,9,19,12,17864.9004,2441.23,3270.9199,1550.6,20984.3008,4879.8301,9630.1396,1614.6
2018,9,19,13,18127.1992,2439.79,3287.72,1578.0699,21538.1992,4954.0298,9923.9697,1654.67
2018,9,19,14,18151.0,2416.5601,3292.6499,1591.41,21814.9004,4997.0098,10135.5,1686.23
2018,9,19,15,17775.1992,2401.1699,3274.4199,1576.9399,21563.3008,4923.52,10201.0996,1689.4301
2018,9,19,16,16993.4004,2319.03,3229.25,1503.58,20663.6992,4721.79,9989.7598,1687.29
2018,9,19,17,16459.3008,2240.3401,3182.04,1418.46,19661.0996,4546.98,9615.9502,1646.01
2018,9,19,18,16086.2002,2191.78,3166.9199,1367.75,19070.3008,4537.4102,9406.2598,1623.62
2018,9,19,19,15375.2002,2072.05,3106.51,1278.37,17901.0996,4320.3799,8872.9902,1560.86
2018,9,19,20,14296.2002,1897.65,3025.9099,1184.8101,16356.0,4038.9199,8126.3398,1458.27
2018,9,19,21,13213.0,1737.99,2943.8201,1103.22,14848.2998,3715.1399,7326.6499,1366.2
2018,9,19,22,12295.0996,1601.1801,2878.3899,1039.6899,13614.0,3439.21,6637.4302,1282.41
2018,9,19,23,11656.0996,1519.99,2833.1899,995.686,12726.5,3248.6799,6164.6699,1237.1801
2018,9,20,0,11295.2002,1475.9,2770.8999,969.702,12313.2998,3116.3301,5957.8999,1283.4399
2018,9,20,1,11096.2998,1456.75,2745.6101,947.797,11967.2002,3053.1799,5849.98,1252.9399
2018,9,20,2,11153.0,1452.0699,2743.48,938.192,11952.9004,3046.54,5872.3501,1241.7
2018,9,20,3,11678.9004,1515.55,2769.45,956.78,12453.0996,3149.9199,6197.8999,1262.05
2018,9,20,4,12479.4004,1653.95,2824.1299,1017.64,13511.5,3411.5,6837.8501,1327.73
2018,9,20,5,12609.9004,1674.17,2866.4399,1033.53,13996.4004,3461.1001,7088.5,1350.41
2018,9,20,6,12988.9004,1732.45,2870.01,1076.48,14452.9004,3500.8201,7154.4399,1333.59
2018,9,20,7,13715.9004,1822.28,2907.8999,1205.12,15166.2002,3688.74,7416.8398,1333.49
2018,9,20,8,14789.2998,1957.77,2960.5601,1269.4301,16228.7998,3964.6899,7841.5801,1388.23
2018,9,20,9,15730.2998,2082.47,3012.1201,1334.55,17249.1992,4279.2002,8298.6699,1451.95
2018,9,20,10,16495.1992,2189.4199,3069.6699,1395.61,18304.6992,4512.3198,8752.6201,1501.64
2018,9,20,11,17099.5996,2299.6001,3136.04,1459.17,19222.5,4728.96,9143.2402,1577.21
2018,9,20,12,17415.5,2351.55,3184.25,1509.0699,19907.4004,4872.6401,9428.6504,1627.35
2018,9,20,13,17409.0996,2338.6201,3181.3,1535.45,20335.5,4893.1899,9581.5996,1662.62
2018,9,20,14,17359.5,2321.22,3174.05,1544.1801,20492.9004,4910.3701,9664.1104,1676.42
2018,9,20,15,17027.5996,2283.74,3131.8401,1519.8199,20195.0,4808.0698,9629.1299,1650.36
2018,9,20,16,16288.7998,2225.8101,3086.3899,1436.46,19368.9004,4614.0298,9407.9697,1639.5
2018,9,20,17,15876.2998,2134.48,3044.26,1363.91,18517.6992,4491.9199,9113.2002,1614.49
2018,9,20,18,15689.9004,2094.3201,3040.4299,1326.97,18086.0,4461.1899,8979.5596,1603.33
2018,9,20,19,14945.5,2000.01,2975.8201,1252.1,17080.5996,4251.8198,8476.1797,1556.0
2018,9,20,20,13944.0,1845.46,2895.6599,1178.08,15640.4004,3993.8101,7793.8398,1469.4301
2018,9,20,21,12991.5,1690.48,2825.1599,1091.98,14266.7002,3679.6599,7082.75,1381.84
2018,9,20,22,12213.7998,1577.09,2759.96,1029.48,13058.5,3408.54,6481.5298,1334.14
2018,9,20,23,11666.0996,1502.59,2726.3899,984.975,12239.2002,3224.49,6092.1899,1297.9301
2018,9,21,0,11462.7002,1407.6801,2723.3799,946.052,11728.7998,3109.9299,5717.6201,1308.34
2018,9,21,1,11330.2002,1386.89,2695.74,927.944,11665.7002,3051.75,5667.3301,1249.95
2018,9,21,2,11405.5996,1389.6899,2698.51,911.499,11493.0996,3052.4399,5695.5801,1233.72
2018,9,21,3,11863.4004,1451.01,2726.6299,943.653,12188.0996,3154.79,6025.73,1247.28
2018,9,21,4,12641.7002,1572.33,2785.3301,1022.6,13428.7998,3400.45,6689.1499,1326.27
2018,9,21,5,12739.0996,1587.8,2819.7,1031.74,13591.5996,3447.98,6907.9302,1370.5601
2018,9,21,6,12925.5,1624.0601,2813.02,1056.0601,13523.5996,3479.3899,6976.46,1374.65
2018,9,21,7,13481.0996,1693.1,2837.47,1163.25,13939.4004,3687.6399,7262.3101,1380.55
2018,9,21,8,14455.7998,1802.47,2881.24,1202.79,15250.7998,3968.3401,7616.21,1430.62
2018,9,21,9,15233.4004,1892.5699,2930.6399,1241.4399,16147.2998,4244.5898,7975.4399,1463.49
2018,9,21,10,15672.9004,1953.2,2974.6599,1267.15,16906.3008,4453.77,8371.2197,1502.8199
2018,9,21,11,16088.9004,2026.37,3027.74,1295.97,17522.8008,4661.8799,8590.79,1572.89
2018,9,21,12,16258.5,2069.55,3068.95,1326.88,17712.1992,4814.1201,8880.7002,1611.11
2018,9,21,13,16086.9004,1981.21,3043.8501,1327.14,17617.8008,4793.8501,8995.1699,1636.6
2018,9,21,14,16093.4004,1988.24,3031.53,1316.05,17363.0,4773.8101,8976.4404,1626.55
2018,9,21,15,15767.0,1938.24,2978.3501,1265.66,16813.8008,4678.9902,8903.79,1584.6
2018,9,21,16,15005.9004,1901.92,2934.23,1181.86,16149.5,4483.21,8723.8203,1574.02
2018,9,21,17,14695.2998,1810.85,2890.3999,1145.1899,15515.7998,4359.0801,8447.5801,1561.84
2018,9,21,18,14588.2002,1778.29,2899.27,1154.91,15556.5,4314.8901,8351.1904,1550.21
2018,9,21,19,13993.9004,1726.52,2850.5701,1120.73,14751.7002,4120.0698,7932.0,1516.72
2018,9,21,20,13302.0996,1653.83,2785.6599,1028.6899,13777.7998,3916.9099,7428.7598,1438.09
2018,9,21,21,12643.5996,1564.38,2725.05,887.8710000000001,12690.2998,3680.73,6877.79,1371.08
2018,9,21,22,11975.1416,1559.4513,2820.7485,852.8578,12513.7314,3466.8555,6654.5054,1202.8521
2018,9,21,23,11470.291,1483.6287,2804.8611,819.7335,11801.9521,3300.5208,6244.7061,1142.649
