Year,Month,Day,Period,Coast,East,Far_West,North,North_Central,South_Central,South,West
2018,12,13,4,9419.644287000001,1314.434275,3119.948954,837.605718,10520.77035,5350.588215999999,2612.325338,1427.106822
2018,12,13,5,10154.03548,1431.641561,3180.568298,907.5556742,11752.68107,5981.8425700000025,2907.98704,1593.6153769999999
2018,12,13,6,10231.21273,1447.186574,3162.258952,925.0134226,11867.5542,5962.72758,2803.323527,1635.039886
2018,12,13,7,10335.19157,1464.5071,3198.349915,905.4873454,11795.02189,5811.9144689999985,2813.182048,1601.7696130000006
2018,12,13,8,10551.591629999999,1494.702484,3287.473063,916.341039,11803.39673,5728.543701,2846.998962,1531.9236349999999
2018,12,13,9,10708.951579999999,1469.516184,3332.6168420000013,924.2042083999999,11781.18498,5654.730387,2900.732992,1505.098002
2018,12,13,10,10785.41642,1467.982249,3328.931132,927.8450979,11718.62866,5568.2854,2983.8870039999997,1501.0619
2018,12,13,11,10819.590329999999,1437.732127,3358.012512,924.9995524,11678.521,5497.065267,3038.358602,1486.788361
2018,12,13,12,10861.25806,1462.123678,3339.824910000001,936.3859863,11660.44043,5491.001261,3071.525757,1516.580475
2018,12,13,13,10810.64494,1428.721578,3289.571086,934.1940460000001,11645.88989,5474.730103,3086.441386,1559.47109
2018,12,13,14,10757.32878,1371.489329,3298.655823,968.9889221000001,11873.21175,5521.27771,3100.486877,1589.641774
2018,12,13,15,10691.45443,1424.180888,3247.6639809999997,1031.425613,12486.77091,5798.6191,3075.895955,1713.0269670000002
2018,12,13,16,11053.62012,1531.872996,3306.618652,1072.52182,13542.45581,6528.15389,3156.354675,1819.2864379999999
2018,12,13,17,10962.435379999999,1531.965535,3320.710673,1121.065908,13862.7312,6948.706136,3227.373617,1897.339294
2018,12,13,18,10766.698890000001,1541.557994,3331.865255,1145.563619,14007.07349,7128.945068000001,3258.73999,1877.205648
2018,12,13,19,10509.087,1516.83076,3328.7657879999997,1139.460164,13902.562419999998,7180.79895,3277.966858,1862.7434289999999
2018,12,13,20,10180.88151,1459.355072,3302.862223,1098.618612,13461.38118,6942.055949,3210.1604,1800.538778
2018,12,13,21,9673.219076000001,1405.1407880000006,3310.882121,1013.945455,12648.717690000001,6532.550618,3065.676575,1668.141652
2018,12,13,22,9197.314046,1314.918427,3268.594259,966.6410726,11969.00643,6216.347087,2909.647807,1627.4322
2018,12,13,23,8981.244792,1314.0371400000001,3246.727987,950.8045348999999,11538.87378,6043.8179119999995,2808.084513,1610.265991
2018,12,14,0,8896.113851,1314.17215,3234.619975,944.5643259999999,11365.06429,5967.548462,2765.290975,1613.507009
2018,12,14,1,8924.663737,1270.624441,3235.407125,955.2063242999999,11384.262859999999,6002.852132,2788.4287719999998,1626.4830220000001
2018,12,14,2,9106.741211,1333.0275880000004,3229.878499,956.0189412000001,11617.61141,6154.33492,2832.860229,1655.5642599999999
2018,12,14,3,9553.79362,1388.216929,3237.592061,990.684667,12344.0057,6527.363647,2982.557882,1717.994904
2018,12,14,4,10490.94946,1571.749654,3286.0187579999997,1059.212107,13618.78092,7251.059081999999,3304.6590579999997,1818.831502
2018,12,14,5,11434.26278,1720.7451780000001,3368.644755,1125.832306,14974.441490000001,7960.023193000001,3731.9644780000003,1935.5372519999999
2018,12,14,6,11652.06812,1739.2738239999999,3349.765198,1125.3963720000004,15333.511390000001,7952.3860680000025,3671.1395469999998,1921.953868
2018,12,14,7,11825.733559999999,1718.9852190000001,3261.970947,1123.10081,15414.767090000001,7823.4793290000025,3546.641602,1886.7765399999998
2018,12,14,8,11977.76278,1769.782003,3210.534322,1131.438497,15545.62695,7711.456665000002,3446.4843950000004,1823.6724140000001
2018,12,14,9,12046.937090000001,1790.6201780000001,3169.688253000001,1158.788747,15624.03971,7514.742228,3353.345174,1778.510061
2018,12,14,10,11921.50635,1776.6539920000002,3128.802653,1181.3260599999999,15544.901530000001,7324.625529000001,3227.41097,1659.789866
2018,12,14,11,11830.075929999999,1774.6676530000002,3102.589559,1148.902527,15497.01538,7111.2969159999975,3107.9659829999996,1593.1152650000001
2018,12,14,12,11773.28003,1772.8006899999998,3070.371602,1146.534271,15336.17505,6961.575562000001,3044.178467,1502.817281
2018,12,14,13,11752.21419,1751.5877480000001,3074.844096000001,1113.938711,15110.439369999998,6875.246581999999,2985.740112,1427.341878
2018,12,14,14,11913.38965,1719.094177,3077.6801149999997,1088.525736,15048.714930000002,6877.020915000001,2974.416443,1366.975586
2018,12,14,15,12208.50749,1792.892375,3087.063782,1048.63914,15194.99129,6955.955078,2995.990112,1370.3042599999999
2018,12,14,16,12579.38387,1881.518311,3172.085205,1084.0466609999999,15570.25854,7378.498128,3178.819845,1455.177073
2018,12,14,17,12404.18896,1790.856873,3240.919596,1069.064575,15184.22656,7481.362915000002,3281.402995,1517.782766
2018,12,14,18,12189.06396,1754.213084,3272.342712,1052.235708,14756.805580000002,7314.6103920000005,3286.2316079999996,1530.4083150000001
2018,12,14,19,11916.07983,1732.6756079999998,3270.361816,1035.9401699999999,14395.92082,7199.5250650000025,3293.9024449999997,1554.666728
2018,12,14,20,11490.884109999999,1659.378591,3298.38442,1013.4430140000001,13791.78564,6928.761963,3279.406779,1502.7379460000002
2018,12,14,21,10909.829179999999,1576.790731,3289.4372559999997,970.4050953999999,13110.86841,6583.048828,3202.603821,1428.142375
2018,12,14,22,10336.65202,1498.031911,3288.056152,951.4947764000001,12548.95044,6308.100057,3103.204081,1378.123088
2018,12,14,23,9936.924886,1447.5613,3276.392131,933.4353892000001,12176.06909,6077.946045000002,3039.374573,1359.518931
2018,12,15,0,9687.464274,1417.014791,3270.508199,937.0244038999999,12070.468420000001,5947.7085369999995,3000.238851,1358.462331
2018,12,15,1,9539.561604999999,1405.487651,3252.069112,948.5871379,12075.35295,5937.366659,3006.546672,1400.455271
2018,12,15,2,9518.468993999999,1419.405039,3220.9622600000002,970.2502288999999,12251.00187,6026.264038,3047.509379,1469.6978960000001
2018,12,15,3,9679.197591,1471.3617960000001,3233.306864,995.5276642000001,12664.34009,6244.7279869999975,3115.055278000001,1520.232992
2018,12,15,4,10029.87313,1558.249268,3248.274679,1041.7188210000004,13457.24325,6604.084798,3274.87795,1604.378408
2018,12,15,5,10466.10449,1659.123047,3303.299845,1106.96932,14358.11475,7046.186686,3466.329671,1694.034648
2018,12,15,6,10751.72852,1725.022288,3318.9034829999996,1159.028442,14915.855630000002,7337.137858,3583.536112,1744.380381
2018,12,15,7,10904.86312,1706.20875,3245.7775469999997,1188.5885210000001,14671.73446,7169.8559159999995,3504.615621,1683.35258
2018,12,15,8,10850.247309999999,1593.00174,3170.336405,1170.88265,14105.802730000001,6797.451253,3333.466349,1567.057933
2018,12,15,9,10679.624020000001,1503.065409,3101.873006,1133.8638,13444.216880000002,6406.329834,3118.461141,1432.5415449999994
2018,12,15,10,10424.65137,1472.042287,3026.417989,1101.4472349999999,12705.05021,6000.5613200000025,2914.970866,1323.391174
2018,12,15,11,10170.394040000001,1414.842773,2948.827067,1096.026347,11918.85246,5663.400635,2767.961405,1276.134532
2018,12,15,12,9952.839681,1355.628072,2875.696431,1038.119924,11315.6084,5398.2958979999985,2682.179016,1260.348897
2018,12,15,13,9817.21818,1340.8691509999999,2825.959269,985.1748656999999,10946.69678,5294.739054,2647.888957,1276.35377
2018,12,15,14,9773.92806,1286.992462,2809.050985000001,948.0392710000001,10780.99194,5321.008057,2646.126261,1286.48937
2018,12,15,15,9847.250731999999,1362.927602,2818.43689,927.1652780999999,11115.53955,5496.583252,2668.172282,1339.601217
2018,12,15,16,10456.86401,1490.6111449999999,2819.865601,994.3173421,12182.08561,5957.778442,2818.807048,1513.975311
2018,12,15,17,10666.80623,1550.944855,2834.378682,1017.3018900000001,12549.54199,6177.521484000001,2954.2882280000013,1624.2970070000001
2018,12,15,18,10654.37785,1577.570017,2885.019816,1032.866536,12700.83179,6237.259684000002,2985.816406,1628.282786
2018,12,15,19,10605.37622,1590.581177,2958.1649780000002,1025.747711,12824.828370000001,6293.665853,3042.461507,1605.825094
2018,12,15,20,10489.5494,1574.072764,2981.138387,1015.9218800000001,12834.20801,6331.8804119999995,3099.5384719999997,1609.047689
2018,12,15,21,10228.16463,1544.855143,2982.237793,1000.93337,12592.72803,6232.2021479999985,3118.32076,1603.114095
2018,12,15,22,9912.189616,1467.2426150000001,2976.2381179999998,961.4288839,12277.91634,6099.325073,3120.555827,1601.556132
2018,12,15,23,9685.156981999999,1428.910736,2949.001404,950.7414093,12088.96761,6008.124756,3115.628398,1583.642944
2018,12,16,0,9556.563231999999,1447.2756960000006,2944.893168,932.8158162000001,12034.77563,6005.965535,3127.889893,1570.6700130000006
2018,12,16,1,9541.081055,1460.299225,2953.960388,936.3333232000001,12019.68522,6049.602336,3144.638631,1551.813955
2018,12,16,2,9595.301676000001,1447.979675,2969.342306,933.4196523,11990.1556,6151.168335,3191.6090289999997,1533.323842
2018,12,16,3,9758.746989,1505.139404,3011.404663,942.8518524,12097.06852,6381.667074,3279.5653079999997,1526.370321
2018,12,16,4,10007.94873,1600.37499,3047.007955,958.1148173,12372.786540000001,6690.695028,3421.964193,1555.842936
2018,12,16,5,10321.251629999999,1700.388153,3032.682475,1047.300664,12815.6036,7096.575562000001,3601.624023,1657.631968
2018,12,16,6,10451.96012,1753.3157649999994,3092.024556,1095.9570820000001,13350.7369,7323.453044,3750.8266399999998,1686.5673010000005
2018,12,16,7,10397.83618,1738.418518,3158.708333,1106.723226,13516.62321,7138.9355879999985,3728.228678,1612.65803
2018,12,16,8,10228.61222,1647.664459,3154.138855,1148.84375,13255.409670000001,6899.4563400000025,3490.2336630000004,1533.703471
2018,12,16,9,9987.995036,1541.2424720000001,3141.528503,1036.737055,12835.629640000001,6532.9286299999985,3180.439372,1404.560018
2018,12,16,10,9793.219889,1440.759633,3115.98525,970.4942424000001,12198.95435,6104.3681229999975,2928.06842,1342.301025
2018,12,16,11,9656.971354000001,1380.008708,3098.784648,947.6200307,11585.98828,5831.2486979999985,2789.742676000001,1294.3303529999996
2018,12,16,12,9548.447266,1320.4863890000001,3089.64268,916.8685659,11309.74593,5675.101237,2723.857381,1276.690755
2018,12,16,13,9461.038086,1322.6400039999999,3072.457031,899.3779399,11126.18555,5529.354045,2692.682739,1264.608927
2018,12,16,14,9473.902832,1336.4182130000004,3069.079671,905.1630961000001,11178.40617,5575.793742,2675.039001,1274.523142
2018,12,16,15,9646.186198000001,1389.424693,3071.6327309999997,928.494634,11626.00732,5797.743205,2681.82196,1301.6625470000001
2018,12,16,16,10392.94425,1488.9593810000001,3124.355306,983.5023448,12572.17497,6357.809692,2878.534241,1401.432302
2018,12,16,17,10578.88745,1523.0177210000006,3163.859762,1008.342911,12811.244709999999,6590.463379,3046.268534,1439.728719
2018,12,16,18,10587.45581,1546.701294,3176.776855,999.7899577,12840.57935,6570.284302,3082.3647260000002,1443.32431
2018,12,16,19,10463.090409999999,1501.4137779999999,3172.1158649999998,992.4437153999999,12683.03768,6497.440063,3082.647319,1420.0040689999994
2018,12,16,20,10124.76099,1454.7147730000006,3132.279439,963.7397257000001,12199.6062,6222.447673,3022.634603,1380.976115
2018,12,16,21,9584.092122,1367.8022460000002,3092.3286129999997,909.6601512,11415.733320000001,5796.414591,2878.2416789999997,1298.243815
2018,12,16,22,9069.246419,1288.044322,3043.076884,877.8685048000001,10686.08146,5386.8653159999985,2712.902852,1280.891032
2018,12,16,23,8734.200846,1246.3867189999999,3049.180725,880.3260956,10370.58049,5190.938843,2603.810384,1262.838481
2018,12,17,0,8598.557048,1195.9841509999999,3050.62382,898.6603648,10281.84058,5100.81311,2556.382792000001,1261.4300130000001
2018,12,17,1,8597.898519,1189.287954,3054.839172,907.7043559,10429.312259999999,5102.759399000001,2583.346639,1264.5470380000004
2018,12,17,2,8775.993001,1232.944051,3049.960673,933.5727488,10742.53263,5206.512126,2644.170125,1287.536865
2018,12,17,3,9161.833333,1328.88383,3097.891947,969.6194255,11492.94393,5506.518717,2786.693176,1321.850728
2018,12,17,4,9957.574707,1493.150492,3160.6905309999997,1070.404541,12781.39648,6217.1086829999995,3093.96285,1411.914266
2018,12,17,5,10686.8304,1653.2253210000001,3237.3971149999998,1139.585622,14158.578130000002,6882.193604000001,3488.6605219999997,1521.220245
2018,12,17,6,10752.33797,1662.234406,3246.838928,1129.26181,14301.5638,6877.908936,3405.0434979999995,1526.623749
2018,12,17,7,10773.85588,1667.446625,3235.213623,1127.295929,14147.21257,6730.325765000001,3323.948446,1502.480876
2018,12,17,8,10661.420409999999,1637.669291,3216.514852,1123.24295,13970.909259999999,6469.1033119999975,3228.0512289999997,1453.120361
2018,12,17,9,10554.94743,1575.773041,3188.134318,1105.732635,13614.89705,6185.824748,3090.69043,1412.657267
2018,12,17,10,10368.39095,1539.336405,3145.291219,1084.73524,13342.13566,5898.674683,2933.472453000001,1364.7327369999996
2018,12,17,11,10262.455,1494.298818,3120.1606239999996,1066.892039,12987.21558,5695.806315,2849.87679,1328.924947
2018,12,17,12,10231.0603,1456.672689,3103.11379,1060.695424,12786.935140000001,5590.734294,2802.432536,1274.1772050000004
2018,12,17,13,10231.66252,1429.652842,3114.5610149999998,1015.3536019999999,12549.13371,5510.105225,2764.137410000001,1248.581512
2018,12,17,14,10210.04077,1426.971608,3085.672302,997.6956228,12423.9388,5513.463867,2759.114421,1251.044017
2018,12,17,15,10217.22803,1466.1328330000001,3082.652242,1024.248632,12830.9974,5678.443929,2782.772786,1281.880391
2018,12,17,16,10718.19759,1610.196564,3153.556335,1099.054942,13940.47445,6216.465658,2943.086629,1376.720998
2018,12,17,17,10804.277909999999,1639.747447,3208.281128,1112.59549,14213.348230000001,6529.385864,3091.299662,1451.837667
2018,12,17,18,10691.36336,1621.1910599999999,3245.008423,1096.565328,14262.000409999999,6566.9769689999985,3114.091573,1451.028412
2018,12,17,19,10475.9637,1622.643412,3306.248067,1082.9261880000001,14089.014159999999,6512.64681,3120.219645,1390.656809
2018,12,17,20,10070.29891,1549.5448099999999,3300.8552649999997,1032.280172,13475.40723,6310.254801,3027.880595,1339.16099
2018,12,17,21,9594.353109,1487.522207,3216.25767,968.0071818,12559.85685,5934.281331,2835.818563,1319.8066099999999
2018,12,17,22,9101.017822,1431.068309,3149.937703,928.6767426000001,11844.01074,5638.386027000001,2643.436381,1302.877696
2018,12,17,23,8818.373372,1425.073598,3151.61497,907.9688466,11502.46427,5509.069499,2519.975444,1290.770345
2018,12,18,0,8683.740885,1419.8341369999994,3121.204366,902.2398529,11520.20239,5505.006307,2490.9603469999997,1328.252126
2018,12,18,1,8620.27832,1468.430898,3142.0377399999998,912.2188161,11729.767170000001,5540.272135,2503.905721,1352.339874
2018,12,18,2,8703.001383,1516.4000449999999,3152.0205079999996,928.4715373,12141.57137,5643.695760000001,2538.942912,1380.003042
2018,12,18,3,9082.494385,1608.016825,3169.605794,972.0225220000001,12948.72664,5920.893514,2648.923971,1432.695618
2018,12,18,4,9867.391032,1801.353831,3214.735006,1027.190394,14377.66064,6539.9889729999995,2946.980876,1525.016276
2018,12,18,5,10609.04549,1940.493296,3268.663798,1094.16331,15836.49951,7141.528198,3342.181824,1647.218353
2018,12,18,6,10677.38224,1896.7241010000002,3325.859355,1064.643982,15791.908609999999,7047.74353,3235.979696,1579.6095070000001
2018,12,18,7,10783.11198,1846.9779760000001,3274.6010539999997,1054.741475,15114.763669999998,6827.598918000002,3156.205343,1489.703756
2018,12,18,8,10820.918459999999,1750.4794920000006,3228.725627,1034.247203,14238.558019999999,6674.0210369999995,3090.0639850000002,1418.582631
2018,12,18,9,10778.90186,1667.898804,3211.283813,1049.830287,13515.522619999998,6400.11381,2996.92627,1274.759481
2018,12,18,10,10630.07292,1587.321391,3191.025472,1014.3258619999999,12807.77743,6054.342407,2898.872477,1218.803548
2018,12,18,11,10516.56071,1528.057007,3179.504842000001,968.4750926,12175.972090000001,5845.71696,2849.279846,1187.0627140000001
2018,12,18,12,10404.064129999999,1480.4823099999999,3166.222087,937.8663736999999,11740.81763,5733.566243,2818.5750120000002,1169.703471
2018,12,18,13,10328.1097,1450.515025,3111.139832,924.0183614,11367.09115,5640.147135,2788.363383,1150.516673
2018,12,18,14,10232.30688,1419.64153,3067.172791,916.6917164999999,11285.31266,5701.609945,2805.916748,1226.0136009999999
2018,12,18,15,10407.40983,1462.486298,3103.806091,934.7506765,11657.71802,5920.942993,2835.822673,1287.363973
2018,12,18,16,10942.4375,1617.897115,3160.477071000001,1011.1679529999999,12782.562909999999,6463.481486,2987.3509719999997,1397.47053
2018,12,18,17,10924.79508,1662.979431,3254.558553000001,1031.240941,13117.622309999999,6641.534749,3150.515218,1400.7128599999999
2018,12,18,18,10777.68034,1685.5514829999993,3242.41335,1033.112651,13155.766029999999,6597.519328,3179.982096,1423.446493
2018,12,18,19,10544.971759999999,1671.2791140000006,3218.0475460000002,1010.019984,13023.28817,6436.136475,3172.201213,1439.3008630000006
2018,12,18,20,10091.33968,1589.436554,3181.288106,948.4195200999999,12432.30542,6087.266357,3063.5614010000004,1376.383718
2018,12,18,21,9488.999186,1477.3668619999999,3146.978617,897.4546051000003,11529.70882,5567.840413,2873.905131,1288.807556
2018,12,18,22,8910.878337,1355.6719560000001,3086.854757,845.6561737,10630.829179999999,5129.497599,2666.971252,1245.646667
2018,12,18,23,8540.157064,1322.598918,3041.169779,828.6588491,10115.79272,4835.910807,2549.229065,1209.920695
2018,12,19,0,8348.34847,1291.403646,3043.67159,821.0687307,9887.667155,4675.209229,2484.681437,1172.573507
2018,12,19,1,8283.593831,1270.880219,3033.111369,822.8975271,9741.010173,4596.6307369999995,2452.314189,1177.68454
2018,12,19,2,8347.652262,1291.248515,3060.271891,833.7993011,9784.663737,4650.708374,2466.077535000001,1162.970408
2018,12,19,3,8680.33252,1356.29953,3110.469218,865.0772857999997,10306.6521,4852.241374,2579.744283,1184.3962609999999
2018,12,19,4,9382.098551000001,1479.022756,3166.615784,936.4679361999999,11348.9939,5363.714111,2858.241211,1267.2888289999999
2018,12,19,5,10117.346109999999,1620.86438,3224.21049,995.4304657,12506.61068,5940.084717,3214.610413,1397.452596
2018,12,19,6,10285.31559,1618.512431,3186.964661,983.4582621,12670.14347,5991.378011,3115.5703329999997,1390.92924
2018,12,19,7,10413.99772,1615.131551,3130.792257,1030.565084,12542.75822,5971.1132,3022.3135989999996,1310.606984
2018,12,19,8,10586.18498,1592.2835289999994,3102.393087,1065.3692529999996,12643.279540000001,5962.4032799999995,2945.296509,1252.786102
2018,12,19,9,10627.454590000001,1509.438558,3074.37264,1078.783152,12638.30835,5901.367432,2877.509216,1210.540792
2018,12,19,10,10550.49854,1451.850037,3055.680461,1059.876602,12364.33138,5810.038818,2828.350606,1158.67686
2018,12,19,11,10474.877120000001,1461.7055970000001,3021.87262,992.7448324,12063.02751,5710.489095,2828.4613649999997,1186.46992
2018,12,19,12,10443.13167,1454.486521,2999.991536,994.0238902000001,11882.69198,5660.950846,2866.7658890000002,1192.766673
2018,12,19,13,10331.91805,1452.075419,2942.716125,999.364975,11745.93685,5615.446411,2898.805278000001,1253.612447
2018,12,19,14,10312.16374,1459.209462,2942.014913,967.6142426000001,11775.06966,5684.355184,2920.488342,1293.8163960000004
2018,12,19,15,10410.81136,1528.5745140000001,2879.805298,992.7678832999999,12055.68359,5795.518717,2937.470703,1360.9417720000001
2018,12,19,16,10953.216629999999,1602.36851,2869.958801,1047.2163289999999,12939.90202,6259.650513000001,2984.120015,1457.13387
2018,12,19,17,11107.87004,1618.6032,3067.8668420000013,1050.965403,13109.14933,6433.2500409999975,3112.141317,1400.190847
2018,12,19,18,11033.38826,1578.7446699999994,3155.0626420000012,1035.356384,12958.65234,6408.533976,3068.197795,1344.8687029999999
2018,12,19,19,10843.375329999999,1564.0489400000001,3070.916667,1023.610392,12704.970870000001,6262.0057369999995,3011.1303510000002,1434.976929
2018,12,19,20,10447.59465,1478.929911,3036.414917,966.1614278,12168.56787,5973.805664,2943.5153609999998,1467.566142
2018,12,19,21,9888.230469,1378.2171939999994,2961.546346,873.7058055,11371.60506,5520.899007,2774.07609,1493.900441
2018,12,19,22,9350.87557,1303.7207740000001,3014.770793,850.8787027999997,10634.934729999999,5129.819499,2554.610352,1440.566467
2018,12,19,23,9006.385823999999,1244.15804,3059.138733,853.5539907,10227.10449,4834.926147,2410.573954,1363.441762
2018,12,20,0,8789.336426,1227.742788,3021.6462,854.0806173000003,9945.639159999999,4724.052856,2343.91508,1375.744609
2018,12,20,1,8698.548665,1224.61085,3024.065959,855.8278502999997,9963.528239,4728.511312,2367.44224,1379.52419
2018,12,20,2,8763.810303,1233.955709,3087.259216,874.323349,10227.24154,4799.416626,2458.915141,1355.4603880000002
2018,12,20,3,9127.729084999999,1284.5214839999999,3108.282878,918.1497039999999,10965.550459999999,5118.739299,2597.595825,1409.9007060000001
2018,12,20,4,9857.080811,1440.180888,3178.197998,999.1904347999999,12270.22095,5732.5625409999975,2894.6923829999996,1486.654256
2018,12,20,5,10599.86605,1606.990835,3291.436178,1065.001801,13691.326659999999,6425.294637,3264.646281,1579.196004
2018,12,20,6,10658.92188,1610.903432,3288.2734379999997,1072.3334960000002,13937.779380000002,6466.6708979999985,3176.677999,1569.834839
2018,12,20,7,10683.747309999999,1623.048482,3200.25474,1077.628215,13630.47664,6295.239095,3074.324443,1503.241455
2018,12,20,8,10733.02588,1554.134308,3153.4385989999996,1082.011851,13386.406659999999,6147.790527,3003.273376,1463.4886470000001
2018,12,20,9,10733.25382,1459.314453,3111.2371420000004,1099.062022,13133.52319,6001.6789549999985,2924.945801000001,1433.415507
2018,12,20,10,10618.515140000001,1452.215851,3096.601969000001,1067.788167,12769.36882,5861.942139,2871.398722,1366.297282
2018,12,20,11,10540.57251,1408.645182,3060.8097329999996,1039.502289,12502.25081,5747.704264,2840.720418,1325.619944
2018,12,20,12,10449.579179999999,1396.881368,3047.7698570000002,1034.133443,12292.03174,5691.0223799999985,2836.3792719999997,1306.702321
2018,12,20,13,10222.3632,1384.231049,3033.612366,1017.2131199999999,12088.678390000001,5638.123861,2818.90151,1289.86794
2018,12,20,14,10123.26701,1412.827616,3045.15507,999.1841685,12038.33195,5707.801799,2831.16748,1272.940562
2018,12,20,15,10264.4812,1429.393921,3042.504191,967.5031026,12371.1311,5898.445801,2874.698771000001,1334.678345
2018,12,20,16,11091.97884,1589.9562779999999,3139.235636,1020.735682,13384.22518,6460.5358479999995,3012.452515,1356.830963
2018,12,20,17,11324.391520000001,1683.566854,3244.079061,1026.8818919999999,13724.86784,6749.5988769999985,3140.927836,1406.1834310000006
2018,12,20,18,11273.31055,1700.6296489999993,3291.243469,1024.715556,13722.825359999999,6778.300944,3176.483866,1407.769053
2018,12,20,19,11125.07015,1679.8471780000002,3317.18807,1024.604075,13617.4821,6749.490234000001,3219.954468,1416.792297
2018,12,20,20,10797.10767,1621.618347,3314.413757,994.1210327,13151.5481,6592.133952,3177.258931,1395.768565
2018,12,20,21,10289.52197,1548.19633,3270.383748,954.6323853,12382.20785,6244.952393,3050.297241,1368.692515
2018,12,20,22,9809.996745,1492.793335,3234.363688,930.0654448999999,11704.11898,5903.174723,2911.619771,1351.646495
2018,12,20,23,9515.104573999999,1482.2989400000001,3214.293986,919.1663411000001,11328.872879999999,5751.263346,2825.0309039999997,1359.93222
2018,12,21,0,9359.92513,1459.692037,3212.295736,931.6172638,11165.700359999999,5715.968953000001,2816.391947,1383.256673
2018,12,21,1,9320.169759,1464.203603,3202.1048379999997,942.5605418,11221.70109,5776.04248,2826.376933,1421.302968
2018,12,21,2,9480.969808,1492.312775,3208.426982,955.6996613,11501.49382,5943.534709000001,2848.147217,1467.664978
2018,12,21,3,9938.192139,1568.006307,3212.833171,1004.662099,12197.68457,6285.934896,2997.6677649999997,1546.010885
2018,12,21,4,10736.1923,1700.163656,3228.946493,1084.1872460000004,13412.9528,6979.702962,3287.552266,1669.434723
2018,12,21,5,11461.26831,1837.685842,3240.308105,1170.419525,14668.90967,7678.608236,3676.1837969999997,1793.009816
2018,12,21,6,11592.355309999999,1846.1250710000002,3244.699158,1195.502563,14866.824630000001,7715.116577,3695.0721229999995,1701.0621440000002
2018,12,21,7,11542.13729,1801.108582,3211.782288,1159.887238,14326.111819999998,7261.793579000001,3560.654582,1500.624166
2018,12,21,8,11348.889079999999,1698.3780420000005,3163.449687000001,1147.320465,13637.42635,6803.828044,3359.0702509999996,1453.5162050000001
2018,12,21,9,11115.596440000001,1611.356578,3054.8943679999998,1106.417938,12967.39461,6362.463379,3145.390727,1461.645426
2018,12,21,10,10884.24569,1561.459615,3009.101949,1058.324849,12280.42424,5992.309082,2977.6560059999997,1396.54424
2018,12,21,11,10648.1971,1472.383108,3010.120321,1010.830449,11774.67456,5764.760742,2885.735636,1336.5334779999996
2018,12,21,12,10479.27979,1443.878581,2969.649963,951.8871002000001,11446.21818,5564.8193770000025,2854.559143,1330.229421
2018,12,21,13,10318.580890000001,1396.4745380000006,2970.4371739999997,889.9305827,11168.30745,5531.925537,2819.483826,1317.521434
2018,12,21,14,10199.03971,1395.329041,2979.148295,871.8940226,11066.218990000001,5536.648722,2798.541219,1301.050323
2018,12,21,15,10238.9187,1404.355947,2950.5960489999998,832.8613586,11331.55591,5639.750448,2772.817546,1347.7462460000004
2018,12,21,16,10839.8645,1561.2799890000001,3005.530111,954.0168914999999,12405.92261,6110.592122,2866.361694,1416.870341
2018,12,21,17,10962.81307,1598.83962,3049.287109,953.3038177000001,12775.57145,6351.475382,2995.347107,1491.69928
2018,12,21,18,10918.80192,1586.028178,3072.977926,924.8218536,12758.76742,6352.044474,3018.944214,1511.283295
2018,12,21,19,10863.312259999999,1628.184489,3088.782776,906.3468322999997,12736.2526,6323.128459000001,3041.908936,1509.4636130000001
2018,12,21,20,10704.347170000001,1613.609772,3081.088582,874.9922332999997,12541.35767,6221.562988000002,3029.106445,1494.806325
2018,12,21,21,10338.41195,1547.0600789999999,3055.39502,848.02093,12076.219809999999,5986.17867,2977.978088,1464.884308
2018,12,21,22,9939.186198000001,1501.96818,3061.208354,811.7409107999997,11500.09489,5726.391886,2886.310282,1396.0545960000006
2018,12,21,23,9643.545817,1469.01121,3030.834635,801.6714732,11062.036540000001,5527.500448,2800.2498579999997,1365.986308
2018,12,22,0,9451.341226999999,1438.535716,3033.616638,787.5484872999997,10791.13452,5417.644857,2757.498047,1331.774465
2018,12,22,1,9349.183431,1428.141998,3044.94633,781.4373525000003,10708.25285,5399.735718,2742.723063,1312.099426
2018,12,22,2,9347.287272,1440.0840150000001,3035.8438109999997,778.6223907000001,10762.09684,5439.549398,2757.615051,1298.948283
2018,12,22,3,9436.304362,1462.6705220000001,3019.986715,807.6702474,10991.28898,5571.31425,2800.32723,1347.857585
2018,12,22,4,9651.968262,1514.149404,2987.75767,861.1976217,11396.14193,5881.147135,2903.036479,1430.4212539999999
2018,12,22,5,9934.088867,1594.496592,3034.790894,896.5651754,11973.1897,6315.424805,3036.346151,1491.2148339999999
2018,12,22,6,10061.246990000001,1642.0607400000001,3056.6049190000012,930.6466166000001,12438.17863,6575.393026,3122.279032,1539.046244
2018,12,22,7,10131.892170000001,1628.8141380000006,3078.986186,980.0991313,12460.795329999999,6485.197590999999,3086.597738,1492.1078289999994
2018,12,22,8,10099.25798,1565.901174,3105.3545129999998,969.8654785,12070.97233,6145.248372,2974.71877,1350.876607
2018,12,22,9,9996.179688,1446.88975,3140.579061,927.3540395,11574.60994,5778.822306,2848.7948,1203.156291
2018,12,22,10,9872.48234,1348.43398,3125.519267,937.5973612,11079.403890000001,5508.763835,2781.011068,1087.316294
2018,12,22,11,9815.327881000001,1267.267965,3063.505758,902.6632537999999,10640.077720000001,5326.87793,2754.232646,1091.223338
